;num_sequences;num_seg_sites;avg_pair;nuc_div;theta;tajimas_D;gene_group
17464;119;126;15.25338271;0.017061949;23.54202206;-1.148895988;group6192
17465;104;92;5.288461538;0.006806257;17.63536186;-2.288435411;group6193
17466;134;572;68.78251599;0.072431611;104.5451654;-1.132636902;group6194
17467;127;137;27.36295463;0.045378034;25.28860119;0.266771188;group6195
17468;127;576;118.5424322;0.051146832;106.322878;0.382251057;group6196
17469;127;305;76.80964879;0.046355953;56.29944061;1.204041602;group6197
17470;127;167;43.59542557;0.043121094;30.82625109;1.354189899;group6198
17471;127;148;29.12185977;0.034301366;27.31907282;0.215075121;group6199
17472;196;105;21.57446363;0.025057449;17.94020131;0.629469612;group62
17473;196;64;12.5855573;0.033032959;10.93497984;0.45738405;group620
17474;127;460;134.3373328;0.077698371;84.91063174;1.932578489;group6200
17475;127;231;54.60679915;0.050517925;42.6399042;0.923616528;group6201
17476;127;161;30.9143857;0.027928841;29.71872111;0.131410791;group6202
17477;21;665;75.94285714;0.06911006;184.8382772;-2.442285354;group6203-2
17478;172;737;280.3905889;0.256855875;128.8056128;3.826994614;group6203
17479;127;86;15.3192101;0.02730697;15.87459637;-0.111888797;group6204
17480;122;271;35.90692318;0.036175031;50.39860695;-0.952030529;group6205
17481;193;336;50.53859024;0.040737635;57.56073099;-0.390476634;group6206
17482;196;126;22.01104134;0.029579781;21.52824157;0.070158195;group6207
17483;196;511;57.24468864;0.036166029;87.3089797;-1.105949667;group6208
17484;195;157;30.27438541;0.032978633;26.848397;0.402064004;group6209
17485;196;157;26.91318681;0.035678917;26.82487243;0.010369309;group621
17486;196;137;27.78911565;0.031614466;23.40769123;0.587172652;group6210
17487;196;175;36.79319728;0.040079736;29.90033551;0.72814676;group6211
17488;196;156;36.67226583;0.036059258;26.65401337;1.183609399;group6212
17489;196;162;33.39696494;0.035007301;27.67916773;0.651182804;group6213
17490;196;214;43.98969126;0.047009157;36.56383886;0.644428388;group6214
17491;164;96;19.70836451;0.025862652;16.91919084;0.517891019;group6215
17492;164;178;24.51092324;0.015682989;31.37099968;-0.70074999;group6216
17493;164;97;19.89353584;0.023267293;17.09543241;0.51441698;group6217
17494;164;210;36.33637588;0.022555738;37.01072995;-0.058599953;group6218
17495;164;97;24.76844232;0.025403531;17.09543241;1.41064356;group6219
17496;196;167;29.81899529;0.029759476;28.53346303;0.142136365;group622
17497;164;104;24.09075266;0.026383999;18.32912341;0.990744826;group6220
17498;163;108;24.35832765;0.0249443;19.05469232;0.878991679;group6221
17499;164;240;29.99311686;0.030157097;42.29797709;-0.937984153;group6222
17500;123;38;4.040517126;0.009483968;7.05620709;-1.300472761;group6223
17501;129;529;171.298813;0.204673624;97.36530062;2.520657167;group6224
17502;114;389;13.05356311;0.014288104;73.27150261;-2.74949409;group6225
17503;196;121;31.24086866;0.046282768;20.67394627;1.596745004;group6226
17504;196;131;32.77964417;0.060713095;22.38253687;1.455082446;group6227
17505;196;495;108.2541601;0.044055355;84.57523473;0.898955188;group6228
17506;196;130;28.78911565;0.04487476;22.21167781;0.927364005;group6229
17507;196;200;35.47854526;0.036727273;34.17181201;0.121164029;group623
17508;155;118;27.04080436;0.032300456;21.0061164;0.914014199;group6230
17509;123;373;41.36172198;0.057901868;69.26224328;-1.338233984;group6231
17510;196;635;128.8991627;0.042583138;108.4955031;0.605048977;group6232
17511;2;121;121;0.13860252;121;nan;group6233-6
17512;26;409;98.06769231;0.129970984;107.1814682;-0.338820824;group6233
17513;2;450;450;0.63559322;450;nan;group6234
17514;26;43;24.04923077;0.149675231;11.26846731;4.303366902;group6235
17515;44;25;5.984143763;0.006950157;5.747128259;0.137527322;group6236-2
17516;4;278;143.3333333;0.168492685;151.6363636;-0.574775631;group6236-3
17517;122;569;69.4844872;0.109345506;105.8184773;-1.145784477;group6236
17518;10;684;328.4444444;0.274571893;241.7842615;1.797233828;group6237
17519;39;409;185.0053981;0.493010811;96.73828739;3.425242582;group6238
17520;4;100;57.66666667;0.064721287;54.54545455;0.598663443;group6239-2
17521;2;28;28;0.031425365;28;nan;group6239-3
17522;101;291;50.25782178;0.078038274;56.09771007;-0.350882304;group6239
17523;196;76;14.02025118;0.030778801;12.98528857;0.243942214;group624
17524;28;430;66.55820106;0.089477558;110.4984656;-1.566252889;group6240-2
17525;155;596;96.02672811;0.12447428;106.0986896;-0.310754473;group6240
17526;4;832;545.5;0.597415967;453.8181818;2.123294428;group6241-3
17527;55;961;443.6895623;0.506129882;210.0348857;4.022275732;group6241
17528;8;603;326.75;0.376878749;232.5619835;2.225719938;group6242
17529;196;100;18.17373103;0.026829801;17.08590601;0.197439611;group6243
17530;196;119;21.30685505;0.025456219;20.33222815;0.14966017;group6244
17531;196;113;20.83192046;0.027231269;19.30707379;0.246114404;group6245
17532;196;112;20.09403454;0.026474354;19.13621473;0.15592266;group6246
17533;196;117;19.34102564;0.027317833;19.99051003;-0.10137516;group6247
17534;196;150;26.13301936;0.033481047;25.62885901;0.061877889;group6248
17535;196;159;34.08498168;0.035972623;27.16659055;0.80237467;group6249
17536;196;227;37.53872318;0.034612248;38.78500664;-0.10208127;group625
17537;196;245;45.95259027;0.038198329;41.86046972;0.310999322;group6250
17538;196;196;40.48969126;0.052729278;33.48837577;0.662133592;group6251
17539;194;232;48.31761124;0.048516183;39.70906748;0.68952805;group6252
17540;196;131;25.59005756;0.036144149;22.38253687;0.448894767;group6253
17541;196;144;28.60041863;0.067163624;24.60370465;0.510359994;group6254
17542;194;321;69.23695315;0.050012414;54.94228733;0.831921154;group6255
17543;196;112;26.66080586;0.060539834;19.13621473;1.224921695;group6256
17544;116;39;3.145727136;0.006808933;7.321895844;-1.750250437;group6257
17545;115;56;5.859038902;0.009814136;10.53068312;-1.399860181;group6258
17546;3;40;26.66666667;0.027434842;26.66666667;nan;group6259-2
17547;140;449;113.4374101;0.117455947;81.41015579;1.295320528;group6259
17548;196;24;3.014913658;0.015702675;4.100617442;-0.729528406;group626
17549;8;49;25.42857143;0.034316561;18.89807163;1.858354095;group6260
17550;3;0;0;0;nan;nan;group6261-2
17551;106;108;7.608445642;0.011253914;20.62670673;-2.071449933;group6261
17552;89;141;12.53064351;0.016197633;27.86438168;-1.851887657;group6262
17553;2;20;20;0.029498525;20;nan;group6263-2
17554;107;61;11.42726151;0.016903292;11.62931614;-0.055513564;group6263
17555;2;7;7;0.011111111;7;nan;group6264-3
17556;122;329;56.68689879;0.100342333;61.18502468;-0.244048325;group6264
17557;15;1510;633.6190476;0.244368671;464.3921439;1.62478291;group6265
17558;133;2433;701.2173616;0.260512063;445.294428;1.914819741;group6266
17559;115;40;5.650343249;0.006406285;7.521916515;-0.765884333;group6267
17560;115;16;2.384439359;0.006837025;3.008766606;-0.570279296;group6268
17561;118;572;22.43618717;0.0327239;107.0427983;-2.645140324;group6269
17562;196;83;17.34270016;0.028618317;14.18130199;0.68542948;group627
17563;115;29;4.698093059;0.010154073;5.453389473;-0.413234436;group6270
17564;128;202;29.40182087;0.090661947;37.23272667;-0.689972921;group6271
17565;128;166;23.96284449;0.041728317;30.59719123;-0.708261469;group6272
17566;7;571;141.952381;0.135847351;233.0612245;-2.302727114;group6273-2
17567;161;812;224.6796584;0.194555959;143.5767639;1.847236063;group6273
17568;128;212;39.67987205;0.021162598;39.07593096;0.050750291;group6274
17569;196;232;51.79141811;0.048358;39.63930194;0.974319283;group6275
17570;196;189;32.66514914;0.034342489;32.29236235;0.036530921;group6276
17571;196;268;54.10591313;0.043882555;45.7902281;0.578649476;group6277
17572;196;136;20.30591313;0.022867019;23.23683217;-0.395581131;group6278
17573;196;161;22.90177917;0.026247082;27.50830867;-0.527794347;group6279
17574;196;76;14.19738357;0.029212723;12.98528857;0.28569258;group628
17575;193;243;46.69602763;0.043122016;41.62874295;0.387648279;group6280
17576;196;316;63.75065411;0.038566639;53.99146298;0.577399063;group6281
17577;101;50;7.227326733;0.018531607;9.638781799;-0.794117101;group6282
17578;103;123;17.40852846;0.021311887;23.6216733;-0.869309126;group6283
17579;196;174;32.05761381;0.035216205;29.72947645;0.247317278;group6284
17580;195;207;35.46740682;0.040487907;35.39884191;0.006144116;group6285
17581;196;184;38.75986395;0.042578517;31.43806705;0.736526141;group6286
17582;185;172;25.88613396;0.061175341;29.68144381;-0.405517466;group6287
17583;103;203;52.17647059;0.096122215;38.98536325;1.131911282;group6288
17584;194;36;8.198012927;0.042041092;6.16175185;0.956663655;group6289
17585;116;218;16.73073463;0.047572817;40.92752036;-1.959126309;group629
17586;194;53;15.55354949;0.065626791;9.071468001;2.139424175;group6290
17587;196;127;31.95572998;0.044859683;21.69910063;1.479105552;group6291
17588;158;181;21.23147626;0.010541013;32.11131277;-1.089455631;group6292
17589;188;750;169.8845716;0.155826893;129.0656609;1.021754054;group6293
17590;8;5;2.535714286;0.013003663;1.928374656;1.428197953;group6294
17591;55;520;187.1474747;0.125366935;113.6505105;2.331437058;group6295
17592;55;127;41.90841751;0.059723642;27.7569516;1.803118987;group6296
17593;141;363;50.51631206;0.089138556;65.73198959;-0.760041862;group6297
17594;196;112;14.45604396;0.024093407;19.13621473;-0.76188096;group6298
17595;196;114;9.947671376;0.023251053;19.47793285;-1.525220581;group6299
17596;196;115;21.91182627;0.025273156;19.64879191;0.359142657;group63
17597;114;80;6.029032759;0.016559033;15.06868948;-1.931830713;group630
17598;196;102;16.23369963;0.039547812;17.42762413;-0.212623271;group6300
17599;190;138;24.54937343;0.032391372;23.7047996;0.112064046;group6301
17600;196;138;32.97645212;0.045235188;23.57855029;1.250609949;group6302
17601;196;222;42.11946625;0.0334641;37.93071134;0.350668487;group6303
17602;196;153;30.16002093;0.036691023;26.14143619;0.48382226;group6304
17603;192;215;43.1835733;0.040547956;36.86490802;0.544771287;group6305
17604;196;172;36.52987964;0.0412767;29.38775833;0.76730349;group6306
17605;196;137;30.68587127;0.040601815;23.40769123;0.975378752;group6307
17606;196;269;59.03574045;0.054214132;45.96108716;0.906477459;group6308
17607;11;240;117.3090909;0.164115793;81.94011652;2.086669679;group6309
17608;114;58;5.793820835;0.007882749;10.92479987;-1.486593265;group631
17609;46;9;0.89178744;0.002216217;2.047805745;-1.605106788;group6310
17610;196;176;44.18121402;0.054715678;30.07119457;1.482292634;group6311
17611;196;184;39.42192569;0.039225423;31.43806705;0.803125337;group6312
17612;196;179;47.07268446;0.060445002;30.58377175;1.703879113;group6313
17613;196;162;37.90245945;0.036072316;27.67916773;1.164300082;group6314
17614;196;120;28.30078493;0.033571512;20.50308721;1.187763008;group6315
17615;196;223;55.20099424;0.042397077;38.1015704;1.425214109;group6316
17616;196;173;39.1707483;0.029079991;29.55861739;1.026846867;group6317
17617;196;85;20.2574045;0.044133779;14.52302011;1.215457471;group6318
17618;196;233;54.80800628;0.05512358;39.810161;1.197418196;group6319
17619;116;322;15.60329835;0.028225977;60.45257594;-2.472944981;group632
17620;196;270;67.59544741;0.065499465;46.13194622;1.482663161;group6320
17621;196;121;30.48393511;0.050828312;20.67394627;1.482366398;group6321
17622;196;90;20.85541601;0.035780008;15.37731541;1.099614123;group6322
17623;196;548;124.5082679;0.072123485;93.63076492;1.059805681;group6323
17624;193;552;111.8377051;0.066156044;94.56405805;0.587730473;group6324
17625;196;328;80.95651491;0.051205892;56.0417717;1.420877617;group6325
17626;196;238;54.54243851;0.047520457;40.6644563;1.085164439;group6326
17627;196;19;4.391365777;0.035699932;3.246322141;0.938276913;group6327
17628;196;380;78.51449503;0.03917889;64.92644283;0.670130827;group6328
17629;196;184;41.57755102;0.038391091;31.43806705;1.019967518;group6329
17630;195;111;17.77494052;0.030859272;18.98198769;-0.19810345;group633
17631;196;149;30.51632653;0.036459171;25.45799995;0.624876925;group6330
17632;195;156;34.89489823;0.040528337;26.67738811;0.970393049;group6331
17633;196;224;44.03134485;0.034534388;38.27242946;0.477897297;group6332
17634;196;77;37.30413396;0.330040617;13.15614763;5.621739232;group6333
17635;196;215;43.30538985;0.317536902;36.73469792;0.567618296;group6334
17636;195;147;34.6803595;0.042344761;25.13830802;1.19376369;group6335
17637;196;205;36.39665097;0.044034908;35.02610731;0.124047699;group6336
17638;196;240;46.27849294;0.056996936;41.00617442;0.408887571;group6337
17639;196;88;21.54343276;0.033092831;15.03559729;1.334595573;group6338
17640;193;780;178.7488126;0.050495029;133.6231255;1.089185434;group6339
17641;195;122;18.89659001;0.039123375;20.86308557;-0.294662978;group634
17642;194;363;70.90833823;0.039262646;62.13099782;0.452448257;group6340
17643;196;79;12.07807431;0.029401806;13.49786575;-0.322600657;group6341
17644;196;167;38.71507064;0.035259627;28.53346303;1.125741252;group6342
17645;196;161;29.93097855;0.02960532;27.50830867;0.277578047;group6343
17646;196;247;52.59686028;0.046011297;42.20218784;0.78370854;group6344
17647;195;406;98.87343378;0.046227654;69.42961264;1.359459716;group6345
17648;196;297;54.52480377;0.040326128;50.74514084;0.237713303;group6346
17649;192;111;19.21460515;0.02938013;19.03258042;0.029831733;group6347
17650;196;210;35.36666667;0.032558836;35.88040261;-0.045414281;group6348
17651;195;142;27.43632038;0.032665326;24.28326353;0.40793236;group6349
17652;195;236;42.78704732;0.042829877;40.35809996;0.191412686;group635
17653;106;22;5.261455526;0.009279463;4.201736555;0.734572824;group6350
17654;123;59;12.23910436;0.007603451;10.95568996;0.368412224;group6351
17655;104;52;12.3877894;0.0118317;9.967813227;0.770284111;group6352
17656;55;57;4.264646465;0.013483726;12.45784442;-2.257952241;group6353
17657;10;49;14.24444444;0.050369369;17.32080236;-0.867566597;group6354-2
17658;164;88;22.64125393;0.080344519;15.50925827;1.439133441;group6354
17659;76;364;42.14982456;0.044802741;74.26516814;-1.501845603;group6355
17660;5;388;155.4;0.160351775;186.24;-1.265148612;group6356
17661;9;337;160.75;0.265666762;123.9947438;1.544375965;group6357-2
17662;78;277;96.69363969;0.190446097;56.21511309;2.486482886;group6357
17663;12;102;18.43939394;0.037633432;33.77620623;-2.117171437;group6358
17664;39;55;9.195681511;0.013312838;13.00881615;-1.053130584;group6359
17665;195;359;60.1791171;0.040427487;61.39219442;-0.063250527;group636
17666;188;133;46.96649221;0.054548771;22.88764387;3.307928687;group6360
17667;2;66;66;0.067278287;66;nan;group6361-2
17668;193;175;44.58516839;0.103870358;29.97954739;1.540653402;group6361
17669;2;6;6;0.020408163;6;nan;group6362-2
17670;174;98;9.087170288;0.027124131;17.09284046;-1.465368613;group6362
17671;2;113;113;0.660818713;113;nan;group6363-2
17672;95;1;0.021052632;9.36E-05;0.19509073;-1.033573111;group6363
17673;2;0;0;0;nan;nan;group6364-2
17674;95;5;0.580067189;0.002447541;0.975453652;-0.870535392;group6364
17675;2;0;0;0;nan;nan;group6365-3
17676;88;2;0.089341693;0.000363178;0.396129035;-1.220558439;group6365
17677;15;69;10.4;0.019296008;21.22056817;-2.216820536;group6366-2
17678;2;1;1;0.001821494;1;nan;group6366-3
17679;122;197;51.33030755;0.098034927;36.63662572;1.320562455;group6366
17680;2;0;0;0;nan;nan;group6367-2
17681;92;103;16.16459627;0.073723899;20.22161471;-0.666596457;group6367
17682;19;391;189.1111111;0.289921713;111.8706464;2.91165173;group6368-2
17683;153;477;198.0110939;0.307407789;85.11197051;4.338870865;group6368
17684;3;0;0;0;nan;nan;group6369-2
17685;182;45;15.37399065;0.062737147;7.787525051;2.895797081;group6369
17686;195;143;22.27163627;0.030056189;24.45427243;-0.28046734;group637
17687;3;0;0;0;nan;nan;group6370-2
17688;164;67;22.63841089;0.031745383;11.80818527;2.83007511;group6370
17689;3;0;0;0;nan;nan;group6371-2
17690;162;40;16.94064872;0.025209299;7.06498785;4.157479032;group6371
17691;121;7;1.317493113;0.006554692;1.30381295;0.023893951;group6372
17692;91;777;117.784127;0.122862905;152.8753973;-0.787643069;group6373
17693;94;59;6.059482956;0.033111929;11.53429175;-1.534066738;group6374
17694;2;9;9;0.037974684;9;nan;group6375-2
17695;127;179;41.23322085;0.187544551;33.04131105;0.811822114;group6375
17696;24;251;84.09782609;0.272330558;67.21489184;1.010716415;group6376
17697;77;951;291.8257006;0.216920167;193.5084714;1.77308693;group6377
17698;20;744;313.8315789;0.22195649;209.7109912;2.078119125;group6378-2
17699;177;868;214.5648433;0.158495141;150.942402;1.368966782;group6378
17700;94;1947;685.8981926;0.211964054;380.6316277;2.751906355;group6379-2
17701;5;1245;656.9;0.201597769;597.6;0.759098433;group6379-3
17702;2;755;755;0.229413552;755;nan;group6379-4
17703;183;1859;464.6978923;0.149921435;321.4057016;1.448384483;group6379
17704;195;134;19.44890299;0.023574428;22.91519235;-0.474371331;group638
17705;30;454;103.5908046;0.152573508;114.5986053;-0.37445617;group6380
17706;39;368;71.74089069;0.103911311;87.04080625;-0.65934469;group6381
17707;58;4;0.367211131;0.000375472;0.864115053;-1.264118423;group6382
17708;99;489;174.1710987;0.245450675;94.63399129;2.853342292;group6383
17709;60;532;35.3480226;0.034338511;114.084657;-2.464523734;group6384
17710;5;0;0;0;nan;nan;group6385-2
17711;4;133;66.5;0.06799591;72.54545455;-0.872964106;group6385-3
17712;39;612;195.7921727;0.251140873;144.7526452;1.326782244;group6385
17713;5;0;0;0;nan;nan;group6386
17714;82;15;10.35079795;0.076048925;3.013364296;6.924359869;group6387
17715;23;2;0.252964427;0.000473716;0.541885992;-1.189505354;group6388-2
17716;2;9;9;0.016853933;9;nan;group6388-3
17717;187;202;47.08044391;0.094057155;34.79370373;1.123174922;group6388
17718;10;375;132.7333333;0.238385809;132.5571609;0.006652827;group6389
17719;195;129;21.57245572;0.03046957;22.06014786;-0.069242886;group639
17720;20;184;68.11578947;0.088347327;51.86400858;1.299957093;group6390
17721;194;57;4.247529512;0.059834382;9.756107096;-1.699353181;group6391
17722;193;435;69.02914508;0.091111029;74.52058922;-0.236580299;group6392
17723;8;110;40.60714286;0.042565139;42.42424242;-0.233344441;group6393
17724;101;11;1.411089109;0.002556321;2.120531996;-0.871617428;group6394
17725;106;695;58.20880503;0.064468139;132.7366775;-1.898997793;group6395
17726;171;202;21.75438596;0.140721857;35.3396925;-1.231262804;group6396
17727;26;476;201.2307692;0.126819866;124.7393126;2.445518698;group6397-2
17728;5;328;196.8;0.124007561;157.44;1.909383648;group6397-3
17729;100;90;191.8858586;0.133052153;17.38331804;32.90992381;group6397
17730;24;95;34.52173913;0.097519037;25.4398993;1.414755084;group6398-2
17731;6;58;19.33333333;0.054613936;25.40145985;-1.534270343;group6398-3
17732;2;0;0;0;nan;nan;group6398-4
17733;3;0;0;0;nan;nan;group6398-5
17734;112;118;36.71782497;0.105504176;22.30099552;2.11699264;group6398
17735;28;312;90.80952381;0.265175711;80.17563082;0.521232073;group6399-2
17736;9;171;66.5;0.153935185;62.91721419;0.29557403;group6399-3
17737;3;171;114;0.263888889;114;nan;group6399-6
17738;81;338;94.59783951;0.268569825;68.06996485;1.343855643;group6399
17739;196;266;36.35238095;0.058310986;45.44850998;-0.637636465;group64
17740;195;133;18.74713191;0.027052138;22.74418345;-0.550987574;group640
17741;5;145;53.5;0.075475669;69.6;-1.761871544;group6400-2
17742;2;1;1;0.00136612;1;nan;group6400-7
17743;185;248;86.55834313;0.169902873;42.79650037;3.268134943;group6400
17744;9;72;19;0.1681954;26.49145861;-1.452817252;group6401
17745;9;117;44.47222222;0.069414015;43.04862024;0.171054874;group6402
17746;194;286;61.86613963;0.045928834;48.95169525;0.842142469;group6403
17747;31;17;2.111827957;0.005817708;4.255332857;-1.712323529;group6404
17748;7;186;106.2857143;0.224231465;75.91836735;2.34733247;group6405
17749;177;590;95.86357216;0.069973861;102.5990981;-0.212703141;group6406
17750;5;16;6.4;0.023970037;7.68;-1.221872981;group6407-2
17751;2;2;2;0.007490637;2;nan;group6407-3
17752;58;42;4.859649123;0.018200933;9.073208058;-1.554495144;group6407
17753;7;10;4.476190476;0.006442007;4.081632653;0.518693485;group6408
17754;93;1005;185.2716223;0.127723555;196.887833;-0.202266822;group6409
17755;195;38;8.189214909;0.063482286;6.498338129;0.756953372;group641
17756;3;0;0;0;nan;nan;group6410
17757;191;198;40.77641223;0.043870203;33.98051333;0.634793397;group6411
17758;132;57;4.9450613;0.034702194;10.4467834;-1.641399134;group6412
17759;101;48;2.902970297;0.010994974;9.253230527;-2.172166089;group6413
17760;33;1;0.511363636;0.004261364;0.246396744;1.626017984;group6414-2
17761;2;0;0;0;nan;nan;group6414-3
17762;151;26;11.63399558;0.096949963;4.650180689;4.295321413;group6414
17763;130;67;14.01323792;0.027970535;12.3141414;0.434867601;group6415
17764;130;18;3.196422182;0.010549248;3.308276794;-0.093329671;group6416
17765;128;178;37.29527559;0.025622103;32.80903638;0.447373907;group6417
17766;130;52;10.81383423;0.042407193;9.557244071;0.407875692;group6418
17767;130;333;56.67251044;0.032169523;61.20312068;-0.244449561;group6419
17768;196;192;34.3192046;0.045761352;32.80493953;0.146123504;group642
17769;130;219;39.62039356;0.026843085;40.25070099;-0.051382841;group6420
17770;130;217;35.26273107;0.024481566;39.88311468;-0.380061688;group6421
17771;130;42;8.40417412;0.02529512;7.719312519;0.270775566;group6422
17772;130;46;9.2856291;0.018423867;8.45448514;0.302237184;group6423
17773;130;113;23.20882528;0.043219414;20.76862654;0.379009901;group6424
17774;130;153;26.52748956;0.021833325;28.12035275;-0.184399495;group6425
17775;130;83;8.348717949;0.016370035;15.25483188;-1.442411387;group6426
17776;130;174;18.26487776;0.014446404;31.98000901;-1.400532985;group6427
17777;129;358;41.33745155;0.016036168;65.89182916;-1.232422415;group6428
17778;130;15;2.898151461;0.006571772;2.756897328;0.137132445;group6429
17779;196;182;34.52035583;0.039542217;31.09634893;0.348127237;group643
17780;130;24;3.305545617;0.005829886;4.411035725;-0.721103034;group6430
17781;130;475;145.9973763;0.253343966;87.30174872;2.228404799;group6431
17782;17;4;0.470588235;0.003137255;1.183176767;-1.84307947;group6432
17783;9;566;195.5833333;0.244976459;208.2522996;-0.317444506;group6433
17784;2;3;3;0.015384615;3;nan;group6434-3
17785;183;19;5.175884225;0.026542996;3.284942619;1.542419312;group6434
17786;86;6;1.855540356;0.005947245;1.193854576;1.27670367;group6435
17787;4;57;31.33333333;0.048006951;31.09090909;0.08125835;group6436-2
17788;189;79;24.83226387;0.038120237;13.58248343;2.547858608;group6436
17789;107;9;4.402398166;0.044468668;1.715800742;3.86913639;group6437
17790;83;1;0.047605054;0.000140428;0.200399995;-0.908767773;group6438
17791;115;40;10.16460717;0.064576052;7.521916515;1.081440629;group6439
17792;196;183;30.63809524;0.034042328;31.26720799;-0.063622282;group644
17793;130;35;10.04615385;0.044487734;6.432760432;1.686457445;group6440
17794;3;36;24;0.1;24;nan;group6441-3
17795;130;37;14.25736434;0.059404323;6.800346743;3.309617446;group6441
17796;2;0;0;0;nan;nan;group6442
17797;194;38;6.070348806;0.015942559;6.504071397;-0.194084459;group6443
17798;194;172;37.55344266;0.034868563;29.43948106;0.870866322;group6444
17799;14;22;4.373626374;0.004629402;6.917948015;-1.548184541;group6445
17800;6;5;2.333333333;0.002826919;2.189781022;0.366892506;group6446-2
17801;47;276;23.03237743;0.035800972;62.49027487;-2.306467701;group6446
17802;3;65;43;0.161954723;43.33333333;nan;group6447
17803;2;24;24;0.091954023;24;nan;group6448-2
17804;109;164;21.50050968;0.142369297;31.15519644;-1.026640566;group6448
17805;27;381;150.7094017;0.199820053;98.84756411;2.076908655;group6449-2
17806;173;481;117.4575212;0.155759465;83.97911847;1.291681817;group6449
17807;196;59;14.99079016;0.048513884;10.08068454;1.468128875;group645
17808;4;659;329.5;0.273898587;359.4545455;-0.875701175;group6450-2
17809;42;1038;345.7642276;0.383238637;241.2307911;1.618303791;group6450
17810;38;381;106.0184922;0.223333246;90.68003837;0.636851719;group6451-2
17811;3;1;0.666666667;0.00084204;0.666666667;nan;group6451-3
17812;117;118;131.9174772;0.376655167;22.11763203;16.19118582;group6451
17813;8;514;223.3571429;0.290622995;198.2369146;0.696154033;group6452-2
17814;67;663;244.5807327;0.390651276;138.8648303;2.690093486;group6452
17815;10;83;39.8;0.108619171;29.33931828;1.761536208;group6453
17816;23;87;46.47826087;0.286306097;23.57204066;3.872757467;group6454
17817;141;32;6.530091185;0.027208713;5.794555556;0.374500612;group6455
17818;66;83;30.78088578;0.346512599;17.43962913;2.613210151;group6456
17819;14;17;7.186813187;0.015865614;5.345687103;1.42071063;group6457
17820;13;558;168.6794872;0.130987257;179.8137664;-0.285838255;group6458
17821;57;36;7.595864662;0.027784889;7.806622408;-0.08955047;group6459
17822;196;132;38.57802198;0.090558737;22.55339593;2.226220995;group646
17823;86;14;2.06374829;0.020845942;2.785660678;-0.723442201;group6460
17824;77;6;1.148325359;0.003069798;1.220873637;-0.139502442;group6461
17825;88;151;13.0237722;0.028219708;29.90774214;-1.905177265;group6462
17826;196;302;69.03521716;0.115675172;51.59943614;1.078696642;group6463
17827;2;1;1;0.001745201;1;nan;group6464
17828;5;644;275.2;0.461872376;309.12;-0.838974087;group6465
17829;6;1;0.333333333;0.000703235;0.437956204;-0.933020529;group6466
17830;3;57;38;0.042648709;38;nan;group6467
17831;85;976;98.07815126;0.065664554;194.656013;-1.71512737;group6468
17832;9;0;0;0;nan;nan;group6469-2
17833;92;73;1.608217869;0.014657506;14.33182402;-2.908323116;group6469
17834;191;284;37.48994213;0.089795498;48.73972619;-0.737564152;group647
17835;2;1;1;0.002824859;1;nan;group6470
17836;2;51;51;0.030852995;51;nan;group6471-3
17837;71;306;46.98511066;0.045728668;63.31684999;-0.900390385;group6471
17838;2;48;48;0.032653061;48;nan;group6472
17839;71;152;9.645875252;0.007482108;31.45150718;-2.392487355;group6473
17840;136;199;42.27102397;0.027882569;36.27289894;0.539500273;group6474
17841;57;22;8.715538847;0.029051796;4.770713694;2.614838198;group6475
17842;194;152;28.11815608;0.039547336;26.01628559;0.254429222;group6476
17843;110;52;14.21601334;0.036728377;9.861290165;1.39298912;group6477
17844;110;352;37.69908257;0.044049664;66.75334881;-1.459148993;group6478
17845;4;1;0.666666667;0.000598982;0.545454545;1.632993162;group6479
17846;183;193;32.33213235;0.050341532;33.36810135;-0.098813869;group648
17847;97;84;16.35781787;0.023914873;16.32093757;0.007409455;group6480
17848;124;1925;366.4661684;0.08116795;356.9137733;0.089643409;group6481
17849;115;68;16.54218154;0.069357972;12.78725808;0.937194458;group6482
17850;153;301;41.37805298;0.045449282;53.70797301;-0.747014772;group6483
17851;164;469;66.81871914;0.088658923;82.6572969;-0.623276746;group6484
17852;61;143;56.23825137;0.118008136;30.55640165;2.945207815;group6485
17853;150;456;90.5803132;0.047371141;81.65437608;0.357977538;group6486
17854;186;80;9.739901192;0.045967115;13.79245721;-0.905641967;group6487
17855;117;44;9.033745948;0.086225141;8.247252622;0.295304924;group6488
17856;142;82;17.40105884;0.067631502;14.82950376;0.54777297;group6489
17857;181;118;15.16685083;0.044251112;20.44016431;-0.810364522;group649
17858;119;359;61.47272468;0.045849672;67.07607871;-0.278193604;group6490
17859;120;42;8.380812325;0.029100043;7.835038921;0.214337993;group6491
17860;109;49;11.0224261;0.025960525;9.30856479;0.578953118;group6492
17861;119;258;46.9480131;0.064915452;48.20509278;-0.086464557;group6493
17862;110;62;19.02752294;0.034484753;11.75769212;1.971906754;group6494
17863;110;23;8.164637198;0.055856732;4.361724496;2.543069173;group6495
17864;111;114;31.30647011;0.029816203;21.58177527;1.475155684;group6496
17865;91;41;15.54383394;0.089324881;8.066784154;2.932627076;group6497
17866;137;192;46.53316874;0.049610289;34.95012543;1.079786944;group6498
17867;47;347;127.7345051;0.216612853;78.56567166;2.291287969;group6499
17868;195;109;19.76468411;0.027898001;18.6399699;0.187846081;group65
17869;196;512;100.2800105;0.035009272;87.47983876;0.469957546;group650
17870;79;144;37.5809802;0.056301012;29.14790325;0.985985799;group6500
